Plant Code,geometry,Distance,capacity_factor,wind_speed
58657,POINT (-94.931944 43.853333),0.07081966710596396,0.468,8.1
58658,POINT (-98.594722 47.179722),0.44574869517475796,0.472,8.19
58661,POINT (-70.538889 41.7525),0.011233007878578066,0.449,7.79
58666,POINT (-99.5075 38.424722),0.0040838914040363505,0.439,7.95
58677,POINT (-84.462222 43.408056),0.0067587128952170976,0.435,7.21
58681,POINT (-101.434167 35.205278),0.03435864540403525,0.478,8.5
58683,POINT (-96.700278 36.706944),0.11613481342818993,0.46,8.05
58686,POINT (-68.146944 44.760833),0.03657652510831919,0.465,7.58
63132,POINT (-68.163611 44.722519),0.005481833452417866,0.465,7.58
58690,POINT (-83.315002 43.815032),0.002715637125976103,0.396,7.34
58691,POINT (-95.375119 43.587283),0.005394755416141594,0.46,8.03
58692,POINT (-95.012778 45.660833),0.039806539085924984,0.442,7.82
58694,POINT (-89.580278 41.496667),0.0002114639449138297,0.41,7.47
58695,POINT (-98.428333 42.608056),0.011409184370498461,0.487,8.44
58720,POINT (-101.372778 35.442778),0.002689286894334602,0.505,8.79
58765,POINT (-100.538611 35.653889),0.03930964474527863,0.524,8.99
58766,POINT (-101.099722 33.825),0.009086391252856171,0.423,8.69
58767,POINT (-99.414161 39.003873),0.1862572743733645,0.46,8.15
58768,POINT (-77.528889 42.163889),0.007587007051522148,0.488,8.38
58769,POINT (-103.077222 40.964167),0.006132015981707931,0.409,7.96
58771,POINT (-103.511111 33.926111),0.05173810407234005,0.445,8.26
58772,POINT (-101.251111 34.311111),0.010117755086975249,0.494,8.6
58773,POINT (-102.174444 34.748056),0.016573275506059748,0.476,8.54
58774,POINT (-102.682778 35.276944),0.010790759009453615,0.418,8.72
58775,POINT (-102.721111 35.295),0.010254440647837182,0.417,8.74
58830,POINT (-83.485556 43.610278),0.0075552150201042365,0.401,7.18
58833,POINT (-110.088056 32.286111),0.3294879512971638,0.229,5.4
58836,POINT (-96.211944 46.718056),0.008552641755627493,0.469,8.15
58838,POINT (-98.161111 33.143056),0.008259147655774459,0.512,8.54
58883,POINT (-95.656111 43.080278),0.003269686376395786,0.428,7.71
58884,POINT (-94.170833 42.334722),0.14062265798938273,0.463,8.03
58885,POINT (-94.103611 41.209167),0.10002804894628319,0.449,7.92
58886,POINT (-92.966667 42.390833),0.043137916338181974,0.441,7.83
61911,POINT (-92.946436 42.33327),0.10373834270895212,0.441,7.83
58887,POINT (-89.249722 41.660278),0.011640686964267217,0.422,7.63
58898,POINT (-88.056247 40.999169),0.004737793262683511,0.387,7.26
58900,POINT (-100.847222 36.518056),0.0014711753804382474,0.471,8.35
58902,POINT (-97.799722 35.770278),0.23536723497546977,0.48,8.32
58904,POINT (-79.011111 39.641111),0.017682591721807226,0.491,8.94
58924,POINT (-89.291944 40.074167),0.20485118356748638,0.425,7.11
61735,POINT (-89.310249 39.952927),0.08794403080368725,0.425,7.11
62606,POINT (-89.310249 39.952927),0.08794403080368725,0.425,7.11
58927,POINT (-93.599444 42.208056),0.05328443198534191,0.406,7.45
58932,POINT (-92.4425 42.161389),0.012430290624114215,0.417,7.54
58938,POINT (-97.269722 34.446111),0.006009608639499148,0.508,8.72
58939,POINT (-103.855833 33.029444),0.11870460060587393,0.385,7.66
58940,POINT (-103.865 33.013889),0.13588256870179952,0.385,7.66
58958,POINT (-70.64 41.925278),0.00982071224505191,0.415,7.57
58965,POINT (-102.563333 46.075),0.1939021065641074,0.451,8.12
58966,POINT (-111.965278 47.723333),0.3419385681931771,0.406,7.83
60486,POINT (-111.963 47.723),0.341960257692326,0.406,7.83
58979,POINT (-75.698611 43.913056),0.014629878741809571,0.443,7.46
58981,POINT (-99.323056 41.323889),0.24037160182518277,0.416,7.75
58992,POINT (-71.944722 42.572222),0.016517910097829835,0.482,7.74
58994,POINT (-97.685556 36.476944),0.07463457210300607,0.458,8.06
58995,POINT (-93.192778 44.462222),0.002181697733414948,0.461,7.28
58999,POINT (-98.907222 35.194722),0.021507626205604598,0.475,8.31
59003,POINT (-110.087222 46.449444),0.02566345473626046,0.382,7.49
59005,POINT (-102.577778 34.6675),0.015911929015669055,0.449,8.23
59021,POINT (-87.799167 40.399722),0.011989648243376005,0.395,7.36
59022,POINT (-70.715833 41.978889),0.005387629627214279,0.441,7.5
59024,POINT (-81.496944 41.602222),0.002137593272823775,0.436,7.03
59034,POINT (-98.360833 33.509722),0.053040745969496914,0.419,7.55
59053,POINT (-93.514 42.019),0.02420837022601824,0.427,7.56
59223,POINT (-93.518056 42.014),0.020383528767125972,0.427,7.56
59226,POINT (-93.515833 42.016389),0.02199017473782232,0.427,7.56
59227,POINT (-93.513611 42.019167),0.02432234357540819,0.427,7.56
59061,POINT (-89.047222 40.011111),0.043463915815304816,0.437,7.26
59063,POINT (-97.6425 26.941667),0.037229671849212394,0.409,7.6
59065,POINT (-97.957222 34.827778),0.13872135729584167,0.397,7.41
59066,POINT (-97.691111 26.522222),0.022454717121353655,0.398,7.46
59068,POINT (-101.186622 35.254184),0.04172071739555987,0.478,8.51
59070,POINT (-71.225 44.466944),0.022422711031452405,0.326,6.13
59071,POINT (-94.8861 41.94143),0.002796936180893827,0.441,7.86
59076,POINT (-118.463333 45.88),0.0021129952673900653,0.312,6.41
59083,POINT (-103.474167 39.353333),0.041822159449266386,0.394,7.86
59084,POINT (-96.360833 39.701111),0.11022424964135454,0.469,8.21
59118,POINT (-97.466111 26.195278),0.09949944625473318,0.405,7.63
59712,POINT (-97.377599 26.125979),0.055263083699697055,0.405,7.63
59187,POINT (-98.08 43.16),0.0026016489002156674,0.508,8.69
59193,POINT (-97.500833 27.5925),0.12763141359398772,0.376,7.35
59200,POINT (-99.613889 48.964722),0.0057796471345573424,0.465,8.13
59201,POINT (-92.769722 43.805),0.009518787002560031,0.458,8.04
59222,POINT (-68.21 45.07),0.09146980120236345,0.408,6.99
59224,POINT (-93.523611 42.006944),0.016483942034597385,0.476,7.41
59225,POINT (-93.430278 42.028333),0.01707816632428929,0.454,7.65
59228,POINT (-93.367778 42.498056),0.021073675355754107,0.447,7.89
59230,POINT (-92.672222 41.741944),0.1131577956881368,0.416,7.52
59231,POINT (-93.623056 41.881),0.07208863100379194,0.433,7.19
59232,POINT (-93.700556 41.978),0.025710509991054026,0.434,7.67
59234,POINT (-97.136944 34.386944),0.10189904798868035,0.5,8.59
59235,POINT (-118.206389 35.088889),0.008006800422140881,0.45,9.43
59236,POINT (-118.243333 35.060556),0.007645479775662525,0.517,10.62
59238,POINT (-98.5 33.495278),0.04824628517305634,0.442,7.84
59244,POINT (-101.524722 33.699167),0.10630701587853832,0.434,8.04
59245,POINT (-101.143611 32.931944),0.01083313324943118,0.494,8.65
59247,POINT (-101.742222 33.927778),0.11599561014107165,0.446,8.16
59284,POINT (-98.710278 35.978889),0.019497645652753564,0.533,9.1
59292,POINT (-96.829 42.374),0.11313537848965571,0.467,8.14
59295,POINT (-71.486667 41.581667),0.03974205738258285,0.47,7.34
59296,POINT (-84.593611 41.016944),0.010666516301028356,0.422,7.11
59301,POINT (-71.7075 41.675833),0.053263577921509375,0.471,7.61
59302,POINT (-71.705833 41.6725),0.05565688928605876,0.471,7.61
59313,POINT (-71.699722 41.659722),0.06605006222555858,0.471,7.61
59314,POINT (-71.708333 41.669722),0.059182571497024904,0.471,7.61
59305,POINT (-71.720833 41.695556),0.03618176872403484,0.472,7.65
59306,POINT (-71.728333 41.686389),0.04749467006938937,0.472,7.65
59311,POINT (-98.992222 36.1225),0.009233971680698217,0.496,8.52
59312,POINT (-98.992222 36.1225),0.009233971680698217,0.496,8.52
59320,POINT (-98.806111 26.388611),0.14138509040559544,0.415,7.0
59321,POINT (-98.818333 26.380556),0.13833668537666297,0.368,7.16
59329,POINT (-121.340278 36.421111),0.336867141318359,0.208,4.98
61067,POINT (-121.191589 36.274508),0.25456282894798615,0.208,4.98
61444,POINT (-121.371 36.474),0.3675802381372009,0.208,4.98
59330,POINT (-121.451667 36.505),0.30391578843159844,0.082,3.03
61442,POINT (-121.382 36.464),0.367958133282846,0.082,3.03
61443,POINT (-121.454 36.504),0.3014301707676318,0.082,3.03
59332,POINT (-101.741111 32.7),0.20009406013173534,0.326,6.93
59384,POINT (-101.323611 34.080556),0.06239839901792434,0.459,8.31
59417,POINT (-101.485 33.738889),0.11831947370572173,0.453,8.24
59435,POINT (-97.741389 44.933333),0.05701317501244555,0.472,8.11
59442,POINT (-98.690556 31.8225),0.04625743175966238,0.543,8.55
59448,POINT (-87.885278 42.709444),0.011635421479252532,0.43,7.38
59460,POINT (-97.133611 36.984167),0.306069329727764,0.448,7.91
59837,POINT (-97.2376 37.1146),0.30590997605505515,0.448,7.91
61261,POINT (-97.4271 36.927165),0.062083086464835645,0.448,7.91
59475,POINT (-101.001389 36.243889),0.011203540154789336,0.473,8.39
59547,POINT (-87.378056 40.620556),0.014051276276551073,0.407,7.42
59621,POINT (-102.253333 34.72),0.07892312832750838,0.457,8.29
59622,POINT (-70.615833 41.774444),0.03270113669279014,0.427,7.48
59629,POINT (-74.103333 44.888889),0.0017931550407049998,0.448,7.49
59637,POINT (-94.671667 40.92),0.08742758197503187,0.454,7.96
59639,POINT (-71.117222 41.745556),0.009280889019919625,0.436,6.95
59654,POINT (-98.916667 27.18),0.02886586615709868,0.432,7.79
59655,POINT (-100.275 45.753333),0.08494238297222573,0.437,7.91
59684,POINT (-102.933 48.533),0.02387925813336848,0.483,8.37
59692,POINT (-71.38919 41.79413),0.006024577993514983,0.351,6.11
59724,POINT (-70.728467 42.175083),0.004498982329374137,0.51,7.66
59725,POINT (-70.873372 41.639061),0.013013589243557045,0.467,7.41
59732,POINT (-99.411169 33.628222),0.02181556941727959,0.429,7.73
59733,POINT (-99.532944 33.645964),0.0917321862870415,0.425,7.68
59734,POINT (-101.237233 34.432267),0.012834262931697036,0.505,8.67
59735,POINT (-91.650897 41.916558),0.01247183695370872,0.42,7.28
59736,POINT (-100.592439 42.859103),0.022288011239223426,0.367,7.32
59776,POINT (-89.019 40.537),0.007855268932380888,0.476,7.49
59797,POINT (-74.117778 40.652778),0.006970975039403596,0.342,6.09
59817,POINT (-112.37059 40.50303),0.08185159258682116,0.316,6.1
59838,POINT (-103.34675 33.901781),0.07025505098567496,0.433,8.1
59888,POINT (-99.9247 37.4863),0.007434633615723233,0.487,8.43
59902,POINT (-90.751828 40.588568),0.0645737158060489,0.467,7.54
59903,POINT (-100.947664 47.861531),0.008171876895794407,0.484,8.38
59943,POINT (-101.493407 31.74325),0.24769808042252445,0.468,8.34
59953,POINT (-72.00635 43.06435),0.05970432008658012,0.491,8.0
59965,POINT (-109.36839 37.886706),0.14104944071139883,0.233,5.31
59968,POINT (-76.42 36.31),0.18990387573190665,0.398,6.91
59972,POINT (-101.582 31.727237),0.1635442312067306,0.443,8.1
59974,POINT (-104.212 38.935),0.050014238702600446,0.354,7.64
59975,POINT (-102.173 39.334),0.10636577102150949,0.413,7.85
60013,POINT (-97.696331 36.927071),0.26453779036651237,0.452,7.95
60545,POINT (-97.7053 36.9708),0.2862703342122487,0.452,7.95
60015,POINT (-83.644394 41.101219),0.020155981345494713,0.443,7.29
60128,POINT (-83.641381 41.096111),0.02426885512338455,0.443,7.29
62653,POINT (-83.637778 41.093078),0.02692273658081602,0.443,7.29
60049,POINT (-121.640353 37.713311),0.005640520011490798,0.363,6.95
60059,POINT (-98.571554 26.411689),0.05736137641305381,0.448,7.38
62618,POINT (-98.448267 26.492862),0.15332885224249337,0.448,7.38
60069,POINT (-99.729289 38.697606),0.020217956771143842,0.481,8.42
60087,POINT (-101.381494 34.196962),0.04084428430026405,0.481,8.56
60088,POINT (-102.07455 46.837569),0.010604694290743292,0.513,8.82
60104,POINT (-99 27.32),0.05417854017966724,0.428,7.74
60126,POINT (-83.22865 40.718292),0.07882650671570238,0.418,7.07
60132,POINT (-79.140639 39.200639),0.04920135902594748,0.412,8.24
60143,POINT (-104.505464 37.710444),0.011431980580808106,0.385,7.95
60145,POINT (-103.108047 34.734179),0.008997408071216921,0.493,8.76
60152,POINT (-103.166771 34.727007),0.008189168089619416,0.475,8.56
60210,POINT (-101.187628 34.060333),0.009827795378414243,0.481,8.52
60366,POINT (-101.187628 34.060333),0.009827795378414243,0.481,8.52
60217,POINT (-100.79431 29.72753),0.0822938079383861,0.458,7.92
60218,POINT (-97.181015 36.838884),0.22032667125884398,0.428,7.66
60256,POINT (-100.587557 36.552151),0.008811072636172475,0.5,8.69
60259,POINT (-105.866765 42.728198),0.003521122832279712,0.459,10.03
60262,POINT (-98.210401 41.987656),0.0061336782602307415,0.472,8.3
60314,POINT (-98.210401 41.987656),0.0061336782602307415,0.472,8.3
60270,POINT (-102.665242 34.03821),0.07881169380872541,0.447,8.24
60317,POINT (-103.092227 34.734142),0.01282160255193674,0.431,8.82
60326,POINT (-95.624313 43.200421),0.007641080159244781,0.449,7.95
60329,POINT (-79.188056 39.744722),0.0040236497113975275,0.47,8.55
60338,POINT (-99.118746 34.102943),0.2164879081172936,0.431,7.76
60339,POINT (-99.54 33.35),0.07151586792453903,0.406,7.51
60901,POINT (-99.624257 33.345366),0.14871923341652307,0.406,7.51
60342,POINT (-95.42038 42.355721),0.011898761364098214,0.425,7.68
60354,POINT (-102.78821 46.611515),0.014731190108072103,0.495,8.62
60355,POINT (-102.765089 46.646471),0.03520429412727966,0.495,8.62
60404,POINT (-68.523419 44.777337),0.1372651496702617,0.367,6.54
60414,POINT (-102.474698 34.575311),0.013823157273216308,0.465,8.41
60470,POINT (-84.751 41.121),0.01106628483277039,0.417,7.07
62944,POINT (-84.751 41.121),0.01106628483277039,0.417,7.07
60471,POINT (-89.557033 41.620264),0.011192519868199883,0.415,7.0
60502,POINT (-97.372009 33.703851),0.00834080187991466,0.468,8.12
60503,POINT (-96.836839 45.154947),0.008449353111332807,0.475,8.39
60504,POINT (-96.36824 44.544137),0.013570397193897677,0.48,8.32
60505,POINT (-97.826423 45.051544),0.15351060775073394,0.485,8.44
60541,POINT (-94.339357 41.469985),0.024520522200801288,0.457,7.89
62132,POINT (-94.261358 41.404231),0.10734349673827441,0.457,7.89
60551,POINT (-77.665939 41.869326),0.012379823746721598,0.483,7.85
60574,POINT (-99.596006 36.166503),0.007921117597916767,0.531,9.03
60587,POINT (-88.1975 40.9675),0.010201759162022378,0.396,7.35
60592,POINT (-97.829283 34.682883),0.15565312441452037,0.435,7.77
60619,POINT (-103.845358 39.172111),0.04914342855357273,0.368,7.64
60620,POINT (-98.579264 37.586714),0.14163406151063712,0.467,8.19
60639,POINT (-98.579264 37.586714),0.14163406151063712,0.467,8.19
60645,POINT (-98.91 27.44),0.052106735860154754,0.498,7.77
60655,POINT (-95.2 40.4),0.009562261081978968,0.427,7.66
60657,POINT (-100.934408 35.18172),0.05273739930069454,0.492,8.66
60672,POINT (-94.473482 39.747699),0.07077282173969647,0.432,7.73
60687,POINT (-99.991 37.355),0.011813787622941895,0.476,8.39
60688,POINT (-99.991 37.355),0.011813787622941895,0.476,8.39
60689,POINT (-99.67981 37.854801),0.007317206912472713,0.479,8.38
60700,POINT (-73.140779 41.961067),0.036562809438013426,0.487,8.04
60743,POINT (-99.551356 31.360331),0.08939248255865612,0.525,8.5
61032,POINT (-99.421266 31.242177),0.10819542530993852,0.525,8.5
60856,POINT (-102.052422 34.769544),0.07759612625640228,0.48,8.6
60865,POINT (-70.656489 42.625649),0.01540124115129126,0.462,7.74
60873,POINT (-92.703817 41.4369),0.1368786211868019,0.409,7.46
60883,POINT (-82.898675 43.941851),0.008547787140540717,0.434,7.78
60902,POINT (-100.975128 32.863769),0.037162137250158406,0.417,7.78
60905,POINT (-101.1681 46.9571),0.09969383784868575,0.42,7.69
60911,POINT (-94.754 41.373),0.008116930700703,0.444,7.87
62130,POINT (-94.753929 41.370997),0.006421720174534069,0.444,7.87
60931,POINT (-98.334 40.57),0.13231348890041275,0.43,7.76
60932,POINT (-97.386 41.678),0.15380005819569556,0.469,8.2
61668,POINT (-97.391 41.677),0.1572063863238395,0.469,8.2
60983,POINT (-98.377389 32.371306),0.04954030404630017,0.519,8.86
60987,POINT (-101.318787 31.181377),0.07731164570749106,0.483,8.51
62038,POINT (-101.110787 31.207988),0.14947066790845018,0.483,8.51
60991,POINT (-103.25058 33.3596),0.08056973859955871,0.419,7.99
60999,POINT (-95.9655 38.475),0.3409290782391513,0.471,8.23
61001,POINT (-100.028142 31.112474),0.11136156769730451,0.538,8.56
61002,POINT (-71.249262 41.612027),0.017551929495067863,0.449,7.05
61004,POINT (-84.033742 41.002764),0.07236616438640804,0.438,7.27
61005,POINT (-83.178491 40.591154),0.11353423908670779,0.4,6.87
61039,POINT (-72.993721 42.877215),0.020829115775748353,0.526,9.26
7381,POINT (-72.9628 42.8625),0.013610245919899084,0.526,9.26
61040,POINT (-102.546 37.773),0.020022758351437075,0.463,8.48
61047,POINT (-96.55 44.45),0.017209846135279257,0.494,8.49
61056,POINT (-97.1951 40.895),0.14491769843948796,0.446,7.9
61066,POINT (-118.221 34.691),0.008970160422196515,0.359,6.34
61070,POINT (-92.280725 43.448855),0.021799384142682218,0.489,7.76
61079,POINT (-94.164636 42.106964),0.030632772075018657,0.487,7.6
61100,POINT (-102.637766 48.754492),0.01875724126837426,0.455,8.74
61106,POINT (-84.696781 43.524324),0.09318390520363207,0.432,7.17
61155,POINT (-109.649167 45.855428),0.044055091067900634,0.413,7.98
61161,POINT (-88.072302 39.83188),0.18633207640392255,0.431,7.23
61212,POINT (-98.603358 31.684511),0.07091015053573303,0.494,7.92
61221,POINT (-97.854 35.290759),0.005410001478740564,0.492,8.48
61222,POINT (-121.630163 37.769189),0.011509378480175407,0.423,7.59
61269,POINT (-97.058944 36.550834),0.046385000377272056,0.412,7.5
61270,POINT (-97.8 36.1),0.14747448474905578,0.5,7.85
61303,POINT (-84.9769 40.319),0.007666670985505941,0.389,7.34
61330,POINT (-83.728714 40.793073),0.0006681055305906383,0.389,7.29
61343,POINT (-97.817507 28.170179),0.06742747870861397,0.412,7.07
61344,POINT (-88.993862 41.055385),0.034276912929845714,0.439,7.24
61356,POINT (-83.644131 41.084329),0.024911134478380694,0.462,7.29
61357,POINT (-96.1538 44.478),0.010517136207158792,0.479,8.32
61402,POINT (-99.740278 33.915315),0.2871179269446531,0.452,8.07
61407,POINT (-98.405956 40.240168),0.122433952259984,0.457,8.1
61417,POINT (-101.208955 32.875073),0.04803956686940061,0.478,8.44
61540,POINT (-99.405214 38.874316),0.20201544367201607,0.44,7.92
61564,POINT (-95.349397 43.207406),0.005060145551266354,0.411,7.49
61565,POINT (-92.40718 41.57),0.12530920771036066,0.417,7.55
63641,POINT (-92.1642 41.6744),0.18866046193361022,0.417,7.55
61582,POINT (-118.268616 35.073377),0.005943147482600693,0.549,11.01
61583,POINT (-118.264734 35.060768),0.008241311121411072,0.549,11.01
61584,POINT (-118.2497 35.077872),0.0076710067787836575,0.538,10.86
61589,POINT (-101.78412 34.966012),0.006873463246425111,0.468,8.51
61609,POINT (-94.80199 41.71138),0.012689773402230528,0.467,8.12
61638,POINT (-92.839506 43.429604),0.08811033529047481,0.408,7.45
61644,POINT (-94.475628 40.764914),0.14533047283002934,0.475,7.98
62172,POINT (-94.474375 40.767636),0.1439430396580522,0.475,7.98
61660,POINT (-84.609857 40.131293),0.06423926410692671,0.379,7.21
61673,POINT (-79.242681 42.414911),0.008062028776925377,0.45,8.22
61674,POINT (-102.9619 33.5296),0.17762209651955058,0.406,7.82
61677,POINT (-97.642708 40.631872),0.1326647861793059,0.447,7.93
61734,POINT (-79.1027 42.5809),0.011367041655596431,0.337,6.75
61745,POINT (-98.752 43.719),0.15641382728198996,0.449,7.95
61746,POINT (-98.922 43.717),0.22759767848112902,0.465,8.17
61747,POINT (-98.880073 46.098211),0.061015713140143674,0.491,8.44
61756,POINT (-87.127011 40.692552),0.009697905959530928,0.4,7.25
61773,POINT (-97.496389 26.288889),0.059505932426954844,0.403,7.56
61775,POINT (-73.025764 42.225765),0.004988578254371466,0.494,8.04
61782,POINT (-100.623114 31.048557),0.012541793252962598,0.481,8.4
61784,POINT (-97.964978 42.184336),0.009192770257108391,0.491,8.51
61787,POINT (-90.276024 41.211057),0.06624930616994798,0.402,7.39
61788,POINT (-96.193221 43.912882),0.038874442632667164,0.425,7.66
61789,POINT (-97.040628 38.56564),0.17736322351885253,0.48,8.32
61836,POINT (-98.269562 35.381047),0.07316102299038224,0.522,8.89
61848,POINT (-101.792412 33.553184),0.02366845244200853,0.368,7.4
61858,POINT (-109.476647 45.86584),0.007599583146461399,0.368,8.34
61865,POINT (-99.0387 26.649),0.06955717743697731,0.391,7.35
63101,POINT (-99.05745 26.69842),0.09359206885735141,0.391,7.35
61866,POINT (-95.191808 34.591031),0.005770432392808329,0.494,8.54
61876,POINT (-99.349164 36.174278),0.011425511148295509,0.528,9.02
61889,POINT (-97.3647 42.3119),0.027141759062369673,0.504,8.65
61916,POINT (-83.50721 43.452003),0.058480905439304266,0.443,7.31
61921,POINT (-101.679188 33.150904),0.10566732810571147,0.403,7.73
61925,POINT (-103.966089 34.604989),0.07048219307030382,0.415,8.12
61926,POINT (-97.567042 36.300964),0.10572510522104289,0.468,8.17
61957,POINT (-98.8 37.55),0.20162121100965602,0.49,8.47
61969,POINT (-98.7945 27.614411),0.052331137843545476,0.484,8.33
61970,POINT (-99.477986 34.225882),0.09890369874277238,0.421,7.69
61984,POINT (-101.0744 39.306),0.010804011338377651,0.43,7.94
62220,POINT (-101.0744 39.306),0.010804011338377651,0.43,7.94
61990,POINT (-88.243573 40.089797),0.006269459705585808,0.466,7.2
62035,POINT (-95.772 42.862),0.037656921940053614,0.453,7.97
62079,POINT (-93.418067 42.774955),0.03752733143990458,0.455,8.0
62080,POINT (-95.2263 42.363152),0.056850459575979596,0.45,7.94
62081,POINT (-94.016407 43.430639),0.008512691290068226,0.461,7.99
62103,POINT (-94.128733 42.994681),0.10595622089335442,0.446,7.62
7966,POINT (-94.140556 43.034722),0.07219020797864577,0.446,7.62
62106,POINT (-71.529736 41.79785),0.024004731616913598,0.468,7.45
62107,POINT (-71.539967 41.794583),0.01326485680284426,0.468,7.45
62108,POINT (-71.530622 41.793519),0.022169009202044836,0.468,7.45
62109,POINT (-71.535825 41.796078),0.017666699323868943,0.468,7.45
62110,POINT (-71.540656 41.798456),0.014346224311648356,0.468,7.45
62111,POINT (-71.536189 41.800111),0.019011788185237414,0.468,7.45
62112,POINT (-71.549331 41.799078),0.00919022399074754,0.468,7.45
62133,POINT (-92.499064 41.642776),0.043057564677989886,0.437,7.77
62142,POINT (-100.56428 32.96736),0.030302537781509327,0.408,7.63
62161,POINT (-89.331855 43.101605),0.030675889066172402,0.479,7.28
62227,POINT (-99.1921 33.57824),0.05677176327189235,0.458,8.06
62247,POINT (-97.526 43.039),0.16013938993577156,0.453,7.98
62258,POINT (-98.745522 26.523692),0.08572890278663753,0.425,7.17
62259,POINT (-101.453021 30.594908),0.2638277861958521,0.445,7.41
62269,POINT (-96.126733 44.104377),0.010645482234267926,0.496,8.52
62291,POINT (-95.568888 44.857694),0.22857036034665207,0.46,7.97
62333,POINT (-97.570194 41.165278),0.01121270707724318,0.453,7.98
62356,POINT (-99.264676 34.072251),0.18686974527194142,0.434,7.79
62364,POINT (-95.852766 43.789636),0.005655572915272672,0.49,8.44
62380,POINT (-100.051111 46.373013),0.06774094997857667,0.471,8.23
62417,POINT (-95.8631 28.8433),0.28272548268948344,0.299,7.36
62431,POINT (-103.207412 44.825883),0.011812740325599404,0.458,8.2
62442,POINT (-96.157281 46.505052),0.1229485364207353,0.437,7.78
62445,POINT (-104.42945 37.766416),0.031095347819247617,0.374,7.82
62478,POINT (-94.51027 37.38999),0.031549786449349304,0.464,7.54
62482,POINT (-80.613055 38.112222),0.033206795705099115,0.503,8.34
62488,POINT (-95.2244 37.9788),0.10890865508764819,0.455,8.05
62494,POINT (-98.03436 36.521428),0.007899674550268108,0.494,8.54
62563,POINT (-92.518612 40.398244),0.1513306012179965,0.46,7.5
62566,POINT (-99.563436 34.170488),0.1901429586521693,0.442,7.93
62587,POINT (-100.320309 32.255978),0.039123924777558806,0.502,8.69
62591,POINT (-106.35843 41.932405),0.004371383419465617,0.449,9.53
62624,POINT (-95.38 40.44),0.015436200601181392,0.387,7.15
62630,POINT (-102.949 32.386),0.11345495039441426,0.387,7.42
62642,POINT (-102.056875 33.59145),0.1987949458361548,0.497,7.8
62711,POINT (-96.640609 40.757231),0.08229487883215854,0.401,7.21
62736,POINT (-77.364092 43.22731),0.01813025609306001,0.432,7.13
62745,POINT (-119.6338 45.55975),0.0702299069129297,0.326,6.66
64057,POINT (-119.6338 45.55975),0.0702299069129297,0.326,6.66
62752,POINT (-84.61256 41.192377),0.10261824860130216,0.41,6.99
62765,POINT (-99.726392 33.732181),0.2817473134867394,0.426,7.76
62782,POINT (-97.24161 48.996866),0.12805179299407823,0.355,6.84
62795,POINT (-95.458818 42.326854),0.05597460232104226,0.459,8.1
62840,POINT (-104.003174 40.960618),0.04974268883966806,0.457,8.37
62871,POINT (-99.357603 36.546545),0.0032444142768775983,0.469,8.22
62891,POINT (-86.875007 40.770899),0.16349642548080578,0.414,7.02
62897,POINT (-72.871262 42.212535),0.09766916299937595,0.336,6.38
62935,POINT (-119.3332 45.38),0.028496513067384672,0.366,7.28
64051,POINT (-119.3332 45.38),0.028496513067384672,0.366,7.28
64052,POINT (-119.3332 45.38),0.028496513067384672,0.366,7.28
64053,POINT (-119.33322 45.38),0.028486672269674565,0.366,7.28
62936,POINT (-118.567136 46.941015),0.09058171964032238,0.371,6.78
62938,POINT (-101.816495 46.964077),0.08389312835984014,0.476,8.32
62952,POINT (-102.2113 39.016944),0.04423850740022697,0.422,7.99
63025,POINT (-94.892014 40.369799),0.004825944985180795,0.452,7.76
63030,POINT (-102.315517 35.200164),0.021642766851768663,0.494,8.69
63053,POINT (-94.548094 43.206691),0.0729975473355082,0.455,7.96
63100,POINT (-96.904072 31.549868),0.2739319143619468,0.44,7.28
63103,POINT (-99.603836 44.40104),0.01737377805775329,0.443,7.96
63104,POINT (-97.477464 36.400148),0.04863184464936295,0.473,8.23
63114,POINT (-114.504504 35.791142),0.05611907398558416,0.401,7.61
63133,POINT (-105.107423 41.095126),0.007131632211489599,0.422,9.82
63205,POINT (-122.664447 46.85074),0.04317550233639473,0.29,5.86
63251,POINT (-89.601872 41.203214),0.010638502009217682,0.423,7.63
63269,POINT (-96.929945 45.0054),0.008934137731193784,0.498,8.53
63327,POINT (-96.780459 34.487369),0.029723425526005206,0.45,7.87
63389,POINT (-87.399818 40.381614),0.05221653332039667,0.442,7.31
63393,POINT (-96.861833 42.019972),0.2087596877991521,0.479,8.32
63431,POINT (-95.3725 43.6256),0.0043689142815982315,0.462,8.05
63432,POINT (-96.433333 44.287778),0.006906737869643811,0.469,8.18
63433,POINT (-96.331677 44.315537),0.007071793690423879,0.489,8.5
63436,POINT (-104.984011 41.1133),0.011504787525195698,0.386,8.99
63460,POINT (-96.262481 43.641928),0.0377371388687591,0.426,7.66
63521,POINT (-93.098483 43.140697),0.03568807086408271,0.416,7.53
63578,POINT (-103.184611 33.938421),0.028971477646129878,0.456,8.35
63590,POINT (-100.668949 36.555532),0.009376859708881163,0.476,8.41
63639,POINT (-94.831625 40.667406),0.1780718093270252,0.425,7.63
63666,POINT (-85.113149 40.360533),0.007957246257334506,0.395,7.34
63687,POINT (-84.8653 43.1695),0.2135068904016906,0.437,7.22
63689,POINT (-96.318586 47.870581),0.034181737024330965,0.456,7.42
63803,POINT (-103.025074 39.088845),0.008883943324890922,0.406,7.96
63914,POINT (-105.472139 43.019714),0.03195356333806699,0.489,9.22
63915,POINT (-105.365616 42.969007),0.006272624729725248,0.471,8.97
